-1.079247169,-1.190868317,1.831457194,0.150094725,-1.786472777,-0.390313344,0.243026896,-1.021392402,-0.039653677,-1.555068328,-1.232772199,0.249531502,0.650769186,-1.088293213,0.708381602,2.279032674,0.151241336,-1.855396051,1.512972589,0.114016731,-1.202642455,-0.192450026,-1.09228512,-1.371309872,-1.851077433,-2.324800953,-1.834776717,0.166359366,0.175633569,-0.655457326,0.274370808,0.913515278,0.648606309,-1.675519676,0.723742967,-0.189865063,1.482316288,0.151251024,1.058968617,-0.548475651,0.764096634,0.818665319,0.70953504,0.764493264,-0.901561599,-1.930512314,0.690597582,1.87488887,0.340985882,0.488163407,-0.670771192,1.082439895,1.389900643,-0.073113582,-0.757898862,-2.123221162,-2.129618701,0.851612389,0.134923499,-0.055006976,0.015212278,0.481812579,-0.672326939,-0.666653882,-0.009992385,1.854467628,0.611229439,-0.893538835,-1.262272697,-2.206253453,0.795829094,-0.246150621,0.407239261,1.096010685,-0.014736048,0.046355391,-0.279748126,-0.573482004,0.669788667,0.602628738,0.08405604,1.112592818,0.47506134,1.030351486,2.256080005,-0.32921796,0.016841133,1.454641767,-0.174731113,-0.748520204,-1.373243569,0.76750802,-0.194630406,-1.487665004,-0.558456681,-0.050609926,-0.463701476,-0.243915653,0.412648382,-0.461725967
0.736468377,2.587153332,0.062370286,1.77680963,-0.256960839,0.630407597,-0.280381557,0.167884673,-0.178305368,0.96684304,-1.304819938,-0.379087472,0.033388593,0.268082686,0.207544357,-0.605945119,-0.067760025,0.157337945,0.050377278,0.491517382,1.006540444,-0.036972125,0.259801893,0.661869826,-0.203302859,-0.915303831,0.666240237,-0.167139506,-0.81060736,-0.969227248,0.215491654,-0.250433149,0.175117489,-0.140860501,-0.404939051,0.015659875,-0.160933587,-1.357751835,-1.083431314,0.105049326,0.843205082,-0.304682871,0.277821569,-0.317042477,0.439160279,-0.225253726,-1.361088974,-0.204379915,-0.418546931,-0.426646428,2.113703959,0.036041308,0.755027539,0.433359719,1.005860181,-0.375930352,-1.456100956,0.643034613,0.351714535,-0.131790481,0.564518673,-0.995571236,-0.827551985,0.675190704,-1.585414147,1.059298395,-0.600614746,2.789810019,-1.119321747,-0.157656339,-0.984178278,0.901567944,0.803803591,-0.426943105,1.492550365,-0.404168793,1.245816551,-0.980768002,-1.822606738,1.680369144,1.831299624,-0.782974975,-0.11491882,-1.147726459,0.67264421,0.563863891,-0.989247659,0.399343281,0.807567749,-0.162196642,-2.137780869,0.084370318,-0.724860937,0.524413351,-1.41662001,-0.071292709,-2.017268857,2.027213428,0.335510308,1.09320357
-2.609398,-0.229515768,-0.941829743,-0.482148282,-1.039616763,-2.08521105,0.956722885,1.807184123,0.699365757,-0.040325301,-0.278508767,-1.392675893,-0.601301033,-1.643673924,0.771760561,-0.500366324,0.079919856,3.182982567,4.024657395,0.776738238,-0.498595334,-1.649552847,-2.21691161,0.816930457,0.412065671,0.677642995,-2.362204556,-0.78922641,0.741908071,1.27594047,-0.79627694,0.25551052,-0.40240447,-0.47936142,-1.315171867,-0.358005911,0.802300313,1.363202603,-0.722823796,-1.218494176,0.97542257,-0.204984377,-0.169637692,0.451227158,-0.553108876,1.185937672,-0.992929972,-0.660252349,-0.137913475,-0.326786507,1.035513383,0.302073432,-1.109946476,-1.019537087,-0.882226994,-1.101239031,0.339368491,-0.239581203,-2.254441317,-0.030895982,0.377620416,-0.835907564,0.670596744,-1.254924366,0.798953298,1.481567239,-0.764237964,1.451133546,0.895971946,0.133717551,0.551157126,-0.217984417,0.063883913,1.754607484,1.178178559,-0.171492704,-0.022281297,-0.491215336,-0.924231954,0.98521921,-0.150789711,1.36915368,-0.481907995,-0.331223186,-0.063873253,-0.409199898,-0.50356489,-0.294934772,-0.595438665,-0.452178484,0.65503541,0.611369994,-0.165112113,-0.860449833,0.289216515,2.062773771,-0.486437301,0.440887706,-1.412409991,0.318836959
-1.961618687,0.154198972,1.175434424,0.017763225,0.728142743,-0.037371276,-0.134265197,0.785866869,-0.986257943,1.702143804,2.817432785,-0.086845371,-0.691836669,0.161969204,-1.787646012,-1.094420287,0.320260348,0.489436253,0.512136977,-1.162281198,-1.480330555,1.207340877,2.308712661,-2.682659418,-0.521071095,1.329384651,-2.47170365,-0.843881057,-0.346237464,-0.68679139,0.352033167,0.221490062,-0.977367682,-1.818614899,-0.06050895,1.216223577,-3.061341428,-0.102376237,3.02381737,-2.789230593,-0.467849214,-1.125351428,-0.027973375,-0.495923763,0.945729483,-1.046726618,-1.943570028,0.850248513,-1.146987256,-1.173112436,-0.6567352,0.421704416,0.74717072,0.371520529,-1.049539346,-0.865693842,0.426494284,-0.28766017,-0.650468136,0.750961108,0.262401778,1.369925537,0.78847855,0.684007818,-0.50479848,0.285169428,-0.745360515,0.761875523,-0.438327877,-1.021119081,0.125978437,-0.453989853,0.056360203,-0.260597156,-0.055587114,0.517953427,-0.03543676,-0.511914205,-0.745263585,1.521243097,0.525376977,0.166896525,0.333763516,0.422212722,-0.130059399,-0.295790633,0.357439747,0.205870139,-0.684211875,-0.541881094,-0.344821313,-1.311985772,-0.365474843,-0.252674822,-0.137018354,-0.44194525,1.061570191,0.645243115,-0.311192276,0.814993336
-0.063432216,1.013846303,-0.543865946,-0.950112424,0.142970333,-0.100493492,-1.029252948,2.424872832,0.035620321,1.769540414,-0.867967701,-0.209276239,-0.472879724,-0.160586896,-0.058567192,1.869822541,-0.14820832,-0.226134646,-0.932524445,-0.408790373,0.038313752,1.812445735,-1.106031894,0.206544253,-0.942823905,-0.400288321,2.380124379,1.64700357,-0.464467163,-1.6790194,-1.917732391,-0.591627767,0.540164605,-0.194515287,1.104053642,-0.416493367,-0.871998922,0.604906899,0.773361133,-1.184273458,1.261575859,0.66425067,0.091804163,-1.044175454,-0.290267415,1.941427673,-0.262197605,0.674040146,0.047842977,-0.393069101,-1.493544511,0.497887951,0.817414603,2.413439639,0.108717184,0.716674047,0.662478527,1.751580965,-0.801997849,0.797548493,-0.119011369,-0.547450967,0.736281167,-0.531231046,-1.522775269,-0.327561486,0.112891629,-0.447021265,1.681269205,-0.632123763,0.412210025,0.018839466,0.568976658,0.148213189,-0.365664822,-1.191875669,-0.253745726,-1.007343429,0.719591328,-0.094975631,-0.353245808,0.681971091,-0.646075572,1.141865541,-0.221976575,0.901219271,0.291323736,0.476636963,-0.118739876,0.66495983,-0.388440862,-1.148794362,-2.777343987,-1.015278945,0.333092758,-0.802143243,-0.871816957,-0.03824721,-1.339732288,0.682637061
-0.581983167,1.844069616,1.336611619,0.981379789,0.368043469,-0.673807938,2.153554002,-0.075564413,-0.696491394,-1.023785176,-1.151604509,1.189569419,-0.431091968,0.477988573,0.966209447,1.65217782,-0.473192445,0.513429563,0.719366099,-0.545426298,1.044054086,-0.211498554,0.434017251,0.526860904,-0.625599924,1.137302411,-1.120816706,1.367264306,0.850123407,0.889424771,0.886300291,-1.787066212,0.262314746,2.075011724,0.239492225,1.279207736,-0.81123255,-0.011939315,0.890486721,0.861491501,-0.303815388,-1.050922603,-2.511433122,0.7107378,2.26348902,2.04429652,-0.362407958,0.65933599,1.312813134,0.162130012,-0.056887823,0.235271504,0.422045032,-0.757150811,-0.050188511,0.109105227,0.498215103,-1.58463418,0.380833628,0.207341191,-0.579767108,0.364520167,1.055251987,0.878205815,-0.512124057,0.285717741,-0.233752339,0.417713744,0.842527035,-0.75747805,0.773831191,1.248654656,-1.168314406,-1.185579304,1.018417208,0.005997237,0.205810762,-1.122449606,2.582900258,0.190548761,0.924417159,2.204546257,2.036964618,2.749587586,0.677411487,-0.98047571,-1.415983181,-1.579510299,0.138295164,-0.341526975,0.469312741,-1.355722955,1.17750918,0.297178457,-0.047496388,-0.495230173,-0.272204647,-0.55185237,0.746741936,0.810444471
0.677061092,-0.615817963,0.829789629,2.346531681,-0.030467784,-0.671006572,-0.431775961,-0.495345992,1.88954309,1.737944621,-0.485119922,0.516018274,-0.317590893,0.364450822,-0.168683681,-1.046164149,-0.262528628,-0.011857818,-0.339847547,-0.501162608,-0.295809892,-0.285923445,-1.360351687,0.084735144,-0.984255473,0.726582378,-0.10463272,0.095974117,0.823540339,-0.960421408,1.193307359,1.025528418,-0.021241036,0.464428924,0.251192457,-1.785471597,-1.616068554,-0.515429091,0.95950002,-0.416750275,-0.248220451,0.267459877,-0.378158488,0.591128535,-1.517108844,0.046856666,0.128632582,-1.148482171,-1.351912369,2.156115378,-0.954998822,-0.247873322,-1.418580164,0.260123719,1.049752197,0.282966004,-0.327320816,0.126318727,-1.065189513,-0.194880358,-0.759572751,-0.001500371,-0.836086227,-0.500854803,0.199364733,-0.852233532,0.026833948,-1.152259146,-1.587833625,0.167677603,-1.765253758,-1.269732856,0.705169949,0.327514037,0.900965411,1.034165351,0.201205266,0.782326118,0.53841055,0.659401966,1.138604698,-0.603832941,0.850629216,0.706409683,1.282673889,-0.349811054,-1.226441014,-1.49224726,0.146374934,-0.940594546,0.788072977,-1.164180894,0.812269596,2.013445543,1.75732208,0.683141608,-1.388517679,-1.075020189,-0.106031838,0.15132081
-0.048187712,-0.368629758,-0.488738337,-0.414609083,0.924186755,0.27326736,-0.981530864,-0.951714485,-0.063180542,-0.328214952,1.127425173,0.824136985,-1.000426525,-0.71414463,-0.151930925,-1.199417207,1.014261356,-1.36670971,1.110320293,1.473525222,-0.173508891,-1.231257295,-0.827282774,-0.530137474,1.364850076,-0.226759353,-0.966352451,0.696656687,-1.322495586,-1.260070031,-2.026950356,-0.440322852,1.319775142,-0.502723478,1.363049556,-0.196330784,0.050337882,-1.652237575,2.419638603,-0.562780105,-0.838214634,1.609817593,-0.4304393,0.316933051,1.021596258,0.103904407,0.953406434,-1.2283955,2.371311727,1.96635428,0.138827899,1.995733994,0.637341162,-0.14259006,-0.363170634,1.270529692,-0.560929783,-2.011367522,3.399823516,-0.549305529,0.161892536,-0.925331337,0.520427974,-0.838123989,-0.439339031,-1.349388025,0.101802368,-0.358606211,-0.235997141,0.923542148,1.013626166,0.834230241,-0.252251674,0.254937399,1.628988256,1.001149048,0.296011146,0.668968763,-0.308888791,0.017219798,-0.503210557,0.774476196,1.326409082,0.416562089,-0.650854182,0.445590235,1.197322265,-0.888828937,-0.451419523,-1.09667178,0.785379237,1.635084805,-0.828245704,0.291380449,-1.299014368,0.888757917,0.28234168,-0.444250316,-2.173691029,0.715543269
0.742904987,-1.507566208,1.355001357,-0.554909683,0.18588298,0.269700969,1.214919612,0.712722048,-0.235291828,0.623726733,0.209273813,1.447940413,-0.450238268,-0.231868419,-0.180257002,-0.476993414,0.392058529,0.286341074,-0.268324186,0.804841467,2.990838795,1.779830272,0.399279763,2.55043211,0.614653467,-0.476451028,0.68374711,0.141297794,-0.449809087,0.356083234,1.22297315,-0.779134138,-0.542514829,-0.568843774,-1.931817862,0.243645677,-0.043949237,-0.547970927,-0.020109104,-0.542658717,-0.298077902,-0.368636526,-0.315419332,1.025441679,0.790843715,-1.261006469,-0.217657627,-1.072578228,0.740072736,-0.133435582,0.129796445,2.487899261,0.24110384,0.160783195,-1.13002049,-0.920302195,-0.158613034,-1.127163482,0.197122668,1.199950166,0.54701165,-0.297661705,-0.118058924,-1.614871801,0.108653916,0.837374243,0.0632571,-1.899152477,0.821814045,0.143639851,0.126479744,-0.879692053,1.148548532,-0.609639656,-0.902550488,0.763982453,0.123689737,-0.004096575,0.461746193,-1.691387683,-0.138203563,-1.18746027,-0.71915909,0.688529295,-0.925850635,0.20514567,-1.011237802,-0.163265596,-0.126199098,-1.11354756,-1.152095282,-0.323605214,-0.056542298,-1.684354472,0.025814379,-0.152403493,-1.290955484,0.182372331,0.375106045,1.38422153
0.033273876,0.256344929,0.650219591,-0.558390857,1.331373137,-0.362281825,0.261176253,-0.272149467,-1.489651387,-0.805136812,-0.416317938,0.444065979,-0.308674941,-0.556586034,0.933829555,-1.718320423,0.335837133,-0.207831701,1.259606319,-0.078819823,-1.723398431,-0.670107288,0.431239145,1.100542242,-0.122771168,-0.672829794,0.795288966,0.427642323,-0.192532599,-1.493372665,0.950313809,1.660733878,0.492873052,-1.318013369,-1.092214476,-2.429912231,-0.428044631,0.171114248,-1.020983286,-0.268417863,-0.312234647,1.203941697,2.212777565,-1.067112074,-0.179744945,-1.171115183,-0.126776238,-0.935153316,0.627354439,-0.304006334,-2.500273897,-0.273978282,0.730793392,0.579576391,2.146478768,2.635896812,-0.799872646,0.366927257,1.196670369,-1.998860633,1.902328828,-0.177665534,0.718667673,0.703575555,0.393108782,1.306105377,-0.87978499,0.968911228,1.919108142,-1.029210674,-1.094731389,-0.707105378,-1.305716864,-1.086922601,0.604432249,-1.101585412,-0.469464967,0.163511379,1.073690269,0.148335134,-0.204176053,1.527841419,-0.896868351,1.349661843,-0.589954319,-0.219153283,-1.760600669,0.349181507,-0.634700355,-1.042193746,0.521762462,-0.14328481,1.793634172,1.478965696,0.063062107,-0.825408164,-0.307365414,2.462826317,-0.599793949,0.561711393
